Time[s], 通道 0, 通道 1
18.1193424, 1, 1
18.1193434, 1, 0
18.1193436, 0, 0
18.1193450, 0, 1
18.1193460, 0, 0
18.1193462, 1, 0
18.1193477, 1, 1
18.1193487, 1, 0
18.1193488, 0, 0
18.1193503, 0, 1
18.1193513, 0, 0
18.1193529, 0, 1
18.1193539, 0, 0
18.1193541, 1, 0
18.1193555, 1, 1
18.1193565, 1, 0
18.1193582, 1, 1
18.1193592, 1, 0
18.1193593, 0, 0
18.1193678, 0, 1
18.1193688, 0, 0
18.1193689, 1, 0
18.1193748, 0, 0
18.1193757, 0, 1
18.1193767, 1, 1
18.1210703, 0, 1
18.1210711, 0, 0
18.1210728, 0, 1
18.1210738, 0, 0
18.1210754, 0, 1
18.1210764, 0, 0
18.1210780, 0, 1
18.1210790, 0, 0
18.1210806, 0, 1
18.1210816, 0, 0
18.1210833, 0, 1
18.1210843, 0, 0
18.1210845, 1, 0
18.1210859, 1, 1
18.1210869, 1, 0
18.1210871, 0, 0
18.1210885, 0, 1
18.1210895, 0, 0
18.1210897, 1, 0
18.1210911, 1, 1
18.1210921, 1, 0
18.1210922, 0, 0
18.1211064, 0, 1
18.1211073, 0, 0
18.1211140, 0, 1
18.1211149, 0, 0
18.1211151, 1, 0
18.1211166, 1, 1
18.1211176, 1, 0
18.1211177, 0, 0
18.1211192, 0, 1
18.1211202, 0, 0
18.1211218, 0, 1
18.1211228, 0, 0
18.1211245, 0, 1
18.1211254, 0, 0
18.1211271, 0, 1
18.1211281, 0, 0
18.1211282, 1, 0
18.1211297, 1, 1
18.1211307, 1, 0
18.1211323, 1, 1
18.1211333, 1, 0
18.1211341, 0, 0
18.1211430, 0, 1
18.1211439, 0, 0
18.1211456, 0, 1
18.1211466, 0, 0
18.1211482, 0, 1
18.1211492, 0, 0
18.1211508, 0, 1
18.1211518, 0, 0
18.1211535, 0, 1
18.1211544, 0, 0
18.1211561, 0, 1
18.1211571, 0, 0
18.1211587, 0, 1
18.1211597, 0, 0
18.1211598, 1, 0
18.1211613, 1, 1
18.1211623, 1, 0
18.1211640, 1, 1
18.1211649, 1, 0
18.1211658, 0, 0
18.1211753, 0, 1
18.1211763, 0, 0
18.1211849, 0, 1
18.1211859, 0, 0
18.1211875, 0, 1
18.1211885, 0, 0
18.1211901, 0, 1
18.1211911, 0, 0
18.1211928, 0, 1
18.1211938, 0, 0
18.1211954, 0, 1
18.1211964, 0, 0
18.1211980, 0, 1
18.1211990, 0, 0
18.1212006, 0, 1
18.1212016, 0, 0
18.1212033, 0, 1
18.1212043, 0, 0
18.1212044, 1, 0
18.1212051, 0, 0
18.1212161, 0, 1
18.1212171, 0, 0
18.1212258, 0, 1
18.1212268, 0, 0
18.1212284, 0, 1
18.1212294, 0, 0
18.1212310, 0, 1
18.1212320, 0, 0
18.1212337, 0, 1
18.1212346, 0, 0
18.1212363, 0, 1
18.1212373, 0, 0
18.1212389, 0, 1
18.1212399, 0, 0
18.1212415, 0, 1
18.1212425, 0, 0
18.1212442, 0, 1
18.1212451, 0, 0
18.1212452, 1, 0
18.1212459, 0, 0
18.1212572, 0, 1
18.1212582, 0, 0
18.1212668, 0, 1
18.1212678, 0, 0
18.1212694, 0, 1
18.1212704, 0, 0
18.1212720, 0, 1
18.1212730, 0, 0
18.1212731, 1, 0
18.1212747, 1, 1
18.1212756, 1, 0
18.1212757, 0, 0
